PROPERTY_ID,SALE_PRICE,SALE_DATE,YEAR_BUILT,EFFECTIVE_YEAR_BUILT,LATITUDE,LONGITUDE,STATE,CITY,ZIP,CENSUS_TRACT,LIVING_SQFT,LOT_SQFT,BEDROOMS,FULL_BATHS,HALF_BATHS,GARAGE_SPACES,FIREPLACE_CODE,TOTAL_POPULATION_25PLUS,MALE_BACHELORS_DEGREE,FEMALE_BACHELORS_DEGREE,PCT_BACHELORS_DEGREE,TOTAL_POPULATION,NON_HISPANIC_WHITE_POPULATION,PCT_WHITE,MEDIAN_EARNINGS_TOTAL,MEDIAN_EARNINGS_MALE,MEDIAN_EARNINGS_FEMALE,MEDIAN_HOUSEHOLD_INCOME,MEDIAN_HOME_VALUE,MEDIAN_GROSS_RENT,OWNER_OCCUPIED_UNITS,RENTER_OCCUPIED_UNITS,PCT_OWNER_OCCUPIED,OCCUPIED_UNITS,VACANT_UNITS,MEDIAN_AGE,CIVILIAN_EMPLOYED,CIVILIAN_UNEMPLOYED,UNEMPLOYMENT_RATE,POPULATION_BELOW_POVERTY,POVERTY_RATE,COUNTY_NAME,COUNTY_FIPS,VOTES_GOP,VOTES_DEM,TOTAL_VOTES,PER_GOP,PER_DEM,PER_POINT_DIFF,DEM_MARGIN,REP_MARGIN,CC_LIST_ID
156875309,327900,2023-07-28,1928,1928,42.1727,-79.3679,ny,bemus point,14712,036902,1150,18426,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Chautauqua County,36013,34853,23087,59304,0.5877006610009443,0.3892992041009038,0.1984014569000405,-0.11070079589909620000,0.08770066100094431000,
93870944,528500,2025-04-17,1968,1968,40.950693,-72.911225,ny,rocky point,11778,158408,1132,10019,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
94799881,780000,2010-05-28,1959,1959,40.981735,-73.821919,ny,scarsdale,10583,002105,2099,13939,4,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
175250738,560037,2022-12-22,2019,2019,40.604299,-73.975254,ny,brooklyn,11223,041200,153,11867,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
153873368,310000,2016-07-15,1975,1975,41.263419,-73.612854,ny,cross river,10518,012502,907,29185,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
92316317,112240,2022-01-25,1870,1870,42.898679,-76.260778,ny,marietta,13110,016802,2112,364597,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
94897560,530000,2007-04-13,1930,1985,41.007757,-73.677198,ny,port chester,10573,008200,1941,4866,5,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
91307204,192000,2014-07-25,1985,1985,43.096141,-77.404875,ny,fairport,14450,011709,1824,19166,4,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
92237999,191980,1995-09-26,1995,1995,43.184717,-76.079996,ny,cicero,13039,010321,3194,12783,4,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
94815096,1550000,2019-07-03,1959,1959,40.944467,-73.823237,ny,bronxville,10708,004700,2951,9583,5,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
92242708,136300,2014-09-15,1983,1983,43.178555,-76.090669,ny,cicero,13039,010321,1754,11250,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
90673421,0,2017-04-17,1910,1910,40.639593,-74.012104,ny,brooklyn,11220,010200,3024,1480,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
93261194,315000,2016-08-29,1988,1988,40.609128,-74.075048,ny,staten island,10305,002001,1420,705,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
89995409,45000,2019-01-16,1920,1920,42.89468,-78.803866,ny,buffalo,14206,002400,1427,3000,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
162198437,78000,2006-11-20,1990,1990,43.058938,-75.270383,ny,new hartford,13413,025400,1360,436,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Oneida County,36065,57180,41567,100746,0.5675659579536656,0.4125920632084648,0.1549738947452007,-0.08740793679153519000,0.06756595795366560000,
91227211,89000,2001-09-07,1966,1966,43.060899,-77.590063,ny,pittsford,14534,013203,1392,24394,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
94601262,15000,2001-04-02,2000,2005,43.302655,-73.712512,ny,queensbury,12804,070802,1774,19602,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Warren County,36113,17699,17642,36131,0.4898563560377515,0.4882787633887797,0.0015775926489717,-0.01172123661122032000,-0.01014364396224848300,
92641784,46500,1998-10-09,1965,1965,43.494108,-76.470991,ny,oswego,13126,021504,660,8276,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Oswego County,36075,32138,21143,54491,0.5897854691600448,0.3880090290139656,0.2017764401460792,-0.11199097098603439000,0.08978546916004482000,
89359360,68000,2004-11-04,1905,1905,42.112556,-75.876735,ny,binghamton,13904,000700,2825,8276,7,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Broome County,36007,43800,47010,92794,0.4720132767204776,0.5066060305623208,-0.0345927538418431,0.00660603056232078600,-0.02798672327952239600,
93447196,50000,2006-12-13,1900,1980,44.619666,-75.408477,ny,heuvelton,13654,491700,1353,10080,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,St. Lawrence County,36089,24608,19361,44907,0.5479769300999844,0.4311354577237402,0.1168414723762442,-0.06886454227625982000,0.04797693009998438000,
90774660,800000,2020-08-31,,,40.706161,-73.965074,ny,brooklyn,11249,054500,1180,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
90819850,0,2018-12-06,1990,1990,40.672325,-73.878738,ny,brooklyn,11208,119400,1132,1800,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
92575677,70000,2006-07-28,1947,1947,43.190283,-78.393282,ny,medina,14103,040300,980,20164,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Orleans County,36073,12126,5587,18154,0.6679519665087584,0.3077558664757078,0.3601961000330506,-0.19224413352429220000,0.16795196650875843000,
94806780,800000,2024-01-12,1960,1960,41.219897,-73.630649,ny,bedford,10506,012700,2650,317988,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
94781058,790000,2005-10-11,1925,1925,40.965891,-73.823437,ny,tuckahoe,10707,002103,2201,6534,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
89479755,5100,2009-07-01,1960,1960,42.060148,-78.38544,ny,olean,14760,961200,500,40040,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Cattaraugus County,36009,22155,11879,34845,0.6358157554885924,0.3409097431482278,0.2949060123403645,-0.15909025685177220000,0.13581575548859237000,
89535295,47000,2009-12-03,1889,1930,42.08493,-79.23418,ny,jamestown,14701,030700,1912,8540,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Chautauqua County,36013,34853,23087,59304,0.5877006610009443,0.3892992041009038,0.1984014569000405,-0.11070079589909620000,0.08770066100094431000,
89299186,0,2022-03-25,1950,1950,40.906104,-73.900836,ny,bronx,10471,033700,2018,1992,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
94852858,320000,2022-12-29,1963,1984,41.008214,-73.684129,ny,rye brook,10573,008302,805,436,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
93160405,102000,2003-07-07,1925,1925,42.689061,-73.636326,ny,wynantskill,12198,052306,1695,22651,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Rensselaer County,36083,36500,40969,79409,0.4596456321071919,0.5159238877205354,-0.0562782556133435,0.01592388772053543500,-0.04035436789280811000,
93725095,147925,2020-09-29,1955,1955,42.135171,-76.98309,ny,corning,14830,962800,1794,19166,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Steuben County,36101,29474,15790,46178,0.6382693057300013,0.3419377192602538,0.2963315864697475,-0.15806228073974620000,0.13826930573000130000,
90333428,256000,2019-09-13,1946,1946,42.986914,-78.86825,ny,buffalo,14223,008101,2030,9447,3,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
164540318,140550,2024-04-11,1940,1940,43.049385,-74.321725,ny,gloversville,12078,970601,1678,11326,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Fulton County,36035,15378,7931,23744,0.6476583557951483,0.3340212264150943,0.3136371293800539,-0.16597877358490570000,0.14765835579514830000,
93837598,250000,2012-06-27,1960,1960,40.961326,-72.887278,ny,shoreham,11786,158402,1214,18295,3,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
91079841,240000,2025-01-27,1935,1935,42.851469,-75.518226,ny,hamilton,13346,031000,420,16553,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Madison County,36053,18408,14807,34038,0.5408073329807862,0.4350138080968329,0.1057935248839532,-0.06498619190316712000,0.04080733298078620400,
93981324,575000,2007-09-27,1930,1930,40.744596,-72.947443,ny,bellport,11713,159300,2160,26136,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
92893206,250000,2000-07-05,1965,1965,40.65486,-73.853251,ny,howard beach,11414,089201,2327,4277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
90976301,375000,2010-05-27,1920,1920,40.620371,-73.930647,ny,brooklyn,11234,067400,1340,2300,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
92429308,154000,2003-11-17,1900,1950,41.494394,-74.013685,ny,newburgh,12550,000502,2826,4792,9,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,Orange County,36071,84996,84684,172099,0.4938785234080384,0.4920656133969401,0.0018129100110982,-0.00793438660305989500,-0.00612147659196160500,
92251621,263000,2013-04-29,2012,2012,43.168993,-76.204219,ny,clay,13041,011232,3149,36959,5,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
89764066,155000,2017-06-02,1890,2015,42.2511,-73.6521,ny,philmont,12565,001000,1752,10890,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Columbia County,36021,14464,20386,35522,0.4071842801644051,0.5738978661111424,-0.1667135859467371,0.07389786611114235000,-0.09281571983559489000,
89283356,0,1998-04-10,1990,1990,40.878787,-73.853725,ny,bronx,10469,038800,2376,3994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
91776179,650000,2017-11-15,1988,1988,40.681149,-73.568498,ny,merrick,11566,414600,2457,6250,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
91469831,820000,2005-11-16,1985,1985,40.812226,-73.624592,ny,greenvale,11548,302101,2722,5796,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
91218299,203000,2022-04-26,1963,1963,43.081687,-77.610034,ny,rochester,14623,013104,1814,15000,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
93193886,228000,2004-06-10,1901,1901,40.621963,-74.082803,ny,staten island,10304,002900,1808,2175,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
90631996,158000,2022-05-23,1950,1950,44.1577,-75.7096,ny,philadelphia,13673,060601,1638,1598,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson County,36045,25629,17307,43848,0.5844964422550629,0.3947044334975369,0.1897920087575260,-0.10529556650246308000,0.08449644225506292000,
91393132,1045000,2021-05-12,2023,2023,40.791728,-73.715275,ny,great neck,11021,300600,3888,13499,0,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
89488463,0,2004-12-10,1959,1980,42.912918,-76.566961,ny,auburn,13021,041800,1382,17850,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Cayuga County,36011,19512,16149,36421,0.5357348782295929,0.4433980395925427,0.0923368386370501,-0.05660196040745730000,0.03573487822959287000,
92919052,850000,2014-10-06,1950,1950,40.763098,-73.810529,ny,flushing,11354,117100,2700,2060,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
90599564,70000,2021-09-30,1952,1952,44.0073,-76.0634,ny,dexter,13634,060401,704,7050,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson County,36045,25629,17307,43848,0.5844964422550629,0.3947044334975369,0.1897920087575260,-0.10529556650246308000,0.08449644225506292000,
90884399,0,2022-09-22,1899,1899,40.639505,-73.986403,ny,brooklyn,11218,023000,2472,2003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
92436724,0,2012-02-10,1999,1999,41.562438,-74.291122,ny,montgomery,12549,010902,2772,222156,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,Orange County,36071,84996,84684,172099,0.4938785234080384,0.4920656133969401,0.0018129100110982,-0.00793438660305989500,-0.00612147659196160500,
94324673,2100000,2007-05-03,2018,2018,40.952851,-72.39755,ny,southampton,11968,190706,3289,25265,4,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
89279262,730000,2008-04-02,1999,2000,40.862348,-73.836785,ny,bronx,10469,031000,2484,4257,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
90098347,107500,2009-09-15,1960,1960,42.978439,-78.812147,ny,buffalo,14226,009302,1728,5712,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
89540275,175000,2022-01-07,1954,1954,42.467211,-79.332344,ny,dunkirk,14048,035700,1400,18550,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Chautauqua County,36013,34853,23087,59304,0.5877006610009443,0.3892992041009038,0.1984014569000405,-0.11070079589909620000,0.08770066100094431000,
93241166,344557,2005-04-13,2003,2003,40.597908,-74.067631,ny,staten island,10305,002002,1350,1400,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
90716376,0,2012-12-05,1905,1905,40.696823,-73.957328,ny,brooklyn,11205,123700,1264,1909,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
90800820,0,2022-08-12,1960,1960,40.658749,-73.88018,ny,brooklyn,11207,107800,2250,2627,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
91918280,4150000,2024-02-13,,,40.762894,-73.97036,ny,new york,10022,011202,2643,7532,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New York County,36061,85185,603040,694904,0.1225852779664529,0.8678033224733200,-0.7452180445068671,0.36780332247332004000,-0.37741472203354710000,
94376134,157000,2021-12-23,1975,1975,41.443612,-74.884569,ny,pond eddy,12770,952500,1736,87556,3,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Sullivan County,36105,18665,15489,34647,0.5387190810171155,0.4470516927872543,0.0916673882298612,-0.05294830721274568000,0.03871908101711552000,
90312982,0,2011-05-23,1989,1989,42.715662,-78.912631,ny,lake view,14085,013103,1628,659934,3,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
91861118,2200000,2017-02-02,2005,2005,40.74515,-73.985906,ny,new york,10016,007400,1374,7405,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New York County,36061,85185,603040,694904,0.1225852779664529,0.8678033224733200,-0.7452180445068671,0.36780332247332004000,-0.37741472203354710000,
93527544,283000,2020-10-19,2019,2019,42.939784,-73.671901,ny,stillwater,12170,062001,1117,14810,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Saratoga County,36091,61305,68471,132655,0.4621386302815574,0.5161584561456409,-0.0540198258640834,0.01615845614564093000,-0.03786136971844262000,
89377578,45000,1998-10-05,1951,1951,42.158074,-75.866947,ny,binghamton,13904,012201,2064,29621,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Broome County,36007,43800,47010,92794,0.4720132767204776,0.5066060305623208,-0.0345927538418431,0.00660603056232078600,-0.02798672327952239600,
92581586,143000,2001-10-01,1853,1853,43.452199,-76.515206,ny,oswego,13126,021601,2135,2236,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Oswego County,36075,32138,21143,54491,0.5897854691600448,0.3880090290139656,0.2017764401460792,-0.11199097098603439000,0.08978546916004482000,
90335137,134000,2012-12-11,1952,1952,42.979103,-78.882878,ny,buffalo,14217,008202,1200,7000,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
91551998,530000,2022-08-25,1950,1950,40.875314,-73.63256,ny,glen cove,11542,517000,1127,7080,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
93493708,266000,2012-09-18,1985,1985,43.053765,-73.824333,ny,saratoga springs,12866,061304,1794,14375,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Saratoga County,36091,61305,68471,132655,0.4621386302815574,0.5161584561456409,-0.0540198258640834,0.01615845614564093000,-0.03786136971844262000,
90849166,0,2023-02-07,1937,1937,40.66347,-73.924678,ny,brooklyn,11212,088400,2000,1940,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kings County,36047,202772,703310,913246,0.2220343697098043,0.7701210845708604,-0.5480867148610560,0.27012108457086037000,-0.27796563029019570000,
93280392,880000,2024-02-05,1975,1975,40.550292,-74.168173,ny,staten island,10312,017011,1945,3840,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,Richmond County,36085,123320,90997,216153,0.5705218063131208,0.4209842102584743,0.1495375960546464,-0.07901578974152568000,0.07052180631312077000,
169101768,523394,2020-04-06,2017,2017,40.728,-73.8605,ny,rego park,11374,069701,615,21300,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
94982444,23000,2020-09-08,1985,1985,42.843899,-78.190193,ny,attica,14011,970100,840,37897,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming County,36121,13898,5073,19399,0.7164286818908191,0.2615083251714006,0.4549203567194185,-0.23849167482859940000,0.21642868189081910000,
94948536,760000,2021-04-28,1930,2000,40.956939,-73.732071,ny,mamaroneck,10543,007401,3568,8379,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Westchester County,36119,144713,312371,462122,0.3131489087297294,0.6759492082177434,-0.3628002994880140,0.17594920821774340000,-0.18685109127027060000,
93945560,130000,2004-04-19,1955,1955,40.851171,-72.965631,ny,medford,11763,158711,1368,16117,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Suffolk County,36103,381253,381021,771541,0.4941448348175923,0.4938441379006430,0.0003006969169492,-0.00615586209935697900,-0.00585516518240769600,
162469345,1104282,2019-07-03,2016,2016,40.756844,-73.836366,ny,flushing,11354,087100,1020,1020,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Queens County,36081,212665,569038,787860,0.2699273982687279,0.7222577615312366,-0.4523303632625086,0.22225776153123655000,-0.23007260173127210000,
91120470,139000,2013-08-01,1925,1925,43.138651,-77.644263,ny,rochester,14619,006300,2157,8100,4,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
90101317,80000,2012-08-03,1920,1920,42.885841,-78.781986,ny,buffalo,14206,010901,2398,11326,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
91145319,201500,2020-09-17,1981,1981,43.23986,-77.681483,ny,rochester,14612,013604,1776,7382,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Monroe County,36055,145661,225746,380983,0.3823293952748547,0.5925356249491447,-0.2102062296742899,0.09253562494914469000,-0.11767060472514529000,
164527033,56000,2019-07-22,1891,1891,42.738743,-73.67959,ny,troy,12180,040600,2200,3049,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rensselaer County,36083,36500,40969,79409,0.4596456321071919,0.5159238877205354,-0.0562782556133435,0.01592388772053543500,-0.04035436789280811000,
90546786,2000,1997-02-11,1948,1948,43.0592,-74.8531,ny,little falls,13365,011002,948,13716,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Herkimer County,36043,18870,9937,29319,0.6436099457689552,0.3389269756812988,0.3046829700876564,-0.16107302431870119000,0.14360994576895525000,
89279540,750000,2021-03-05,1955,1955,40.865442,-73.84101,ny,bronx,10469,036000,2695,3104,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bronx County,36005,67740,355374,425715,0.1591205383883584,0.8347697403192277,-0.6756492019308693,0.33476974031922770000,-0.34087946161164160000,
90304222,145900,2004-04-23,1972,1972,42.979366,-78.94946,ny,grand island,14072,007306,2301,11232,3,2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Erie County,36029,197527,267174,473021,0.4175861113988596,0.5648248175028170,-0.1472387061039573,0.06482481750281699000,-0.08241388860114040000,
93740343,349000,2023-12-26,1996,1996,42.149375,-77.112921,ny,painted post,14870,962301,1720,18295,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,Steuben County,36101,29474,15790,46178,0.6382693057300013,0.3419377192602538,0.2963315864697475,-0.15806228073974620000,0.13826930573000130000,
94341344,57000,2001-07-31,1952,1952,41.684,-74.8761,ny,bethel,12720,952000,1150,32008,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Sullivan County,36105,18665,15489,34647,0.5387190810171155,0.4470516927872543,0.0916673882298612,-0.05294830721274568000,0.03871908101711552000,
92280158,8548,2014-09-24,2006,2006,43.19691,-76.461371,ny,baldwinsville,13027,011402,1926,645559,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Onondaga County,36067,90619,138894,234735,0.3860480967899972,0.5917055402901144,-0.2056574435001171,0.09170554029011435000,-0.11395190321000281000,
91464760,845000,2002-10-30,1968,1968,40.760014,-73.685215,ny,new hyde park,11040,303101,3156,9230,0,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,Nassau County,36059,326716,396504,732756,0.4458728417099280,0.5411132764521888,-0.0952404347422607,0.04111327645218876000,-0.05412715829007197500,
